"","FishID","Species","temp_bin","rate","rate_final","rate_ggd","rep","trial","mass","vol","rsq","sd","deltatemp"
"45","Masu1","Masu",17,-0.00116064879133092,7.38594685392407,0.0106357634696507,54,1,3.3,350,0.99142074234858,0.00760709077011045,0.0339999999999989
"46","Masu1","Masu",18,-0.00057061683801055,3.63119806006714,0.00522892520649668,55,1,3.3,350,0.940434541703416,0.0101181114920226,0.0310000000000024
"47","Masu1","Masu",18,-0.000966289247013058,6.1491133900831,0.00885472328171966,56,1,3.3,350,0.930615282103392,0.0185898501991897,0.0329999999999977
"48","Masu1","Masu",18,-0.000488760766879691,3.1102957892344,0.00447882593649754,57,1,3.3,350,0.915865915515368,0.010437303105684,0.032
"49","Masu1","Masu",19,-0.0014341414281745,9.12635454292866,0.0131419505418173,59,1,3.3,350,0.963722848414148,0.019604438754235,0.0350000000000001
"50","Masu1","Masu",19,-0.000961656015559877,6.11962918992649,0.00881226603349414,60,1,3.3,350,0.940590786009203,0.0170281793553259,0.0279999999999987
"51","Masu1","Masu",19,-0.00106251736593498,6.76147414685896,0.00973652277147691,61,1,3.3,350,0.981136371581808,0.010380203926726,0.0309999999999988
"52","Masu1","Masu",20,-0.000567289524867999,3.61002424915999,0.00519843491879039,62,1,3.3,350,0.92419056653688,0.0114474180785238,0.0280000000000022
"53","Masu1","Masu",20,-0.000598395387607671,3.80797064841245,0.00548347773371393,63,1,3.3,350,0.981543103139461,0.00578142388261595,0.0279999999999987
"54","Ito1","Ito",17,-0.000623437065851619,2.38039606961527,0.00342777034024599,1,1,5.5,350,0.978858494958185,0.00645539070770172,0.00600000000000023
"55","Ito1","Ito",17,-0.000724485968324531,2.76621915178457,0.00398335557856979,2,1,5.5,350,0.968659292629519,0.00918165079500842,0.0119999999999969
"56","Ito1","Ito",18,-0.00127911919977771,4.88390967187854,0.0070328299275051,3,1,5.5,350,0.996868964939109,0.00505077317808867,0.0150000000000006
"57","Ito1","Ito",18,-0.000669227563211999,2.55523251408218,0.00367953482027834,4,1,5.5,350,0.984592420934036,0.00589840648175395,0.0189999999999984
"58","Ito1","Ito",18,-0.000692247846624058,2.6431281416555,0.00380610452398391,5,1,5.5,350,0.97942503823574,0.00706915413049255,0.0200000000000031
"59","Ito1","Ito",18,-0.000718234231731022,2.74234888479118,0.00394898239409929,6,1,5.5,350,0.978571120023886,0.00748844352957477,0.0240000000000009
"60","Ito1","Ito",18,-0.000714198388441235,2.72693930132108,0.00392679259390235,7,1,5.5,350,0.983652741869526,0.0064869767696588,0.0259999999999998
"61","Ito1","Ito",19,-0.000752521533759367,2.87326403799031,0.00413750021470605,8,1,5.5,350,0.98758883534834,0.00594372947835905,0.0280000000000022
"62","Ito1","Ito",19,-0.00112109613781606,4.28054888984313,0.00616399040137411,9,1,5.5,350,0.966672794758244,0.0146664321121625,0.027000000000001
"63","Ito1","Ito",19,-0.00125371631008613,4.78691682032886,0.00689316022127356,10,1,5.5,350,0.996536195955599,0.00520776423260901,0.0269999999999975
"64","Ito1","Ito",19,-0.000787982772992497,3.00866149688044,0.00433247255550784,11,1,5.5,350,0.985283549940014,0.00678515163166797,0.0370000000000026
"65","Ito1","Ito",20,-0.000786586551819941,3.00333047058523,0.00432479587764273,12,1,5.5,350,0.986708942467474,0.00643211312473191,0.0390000000000015
"66","Ito1","Ito",20,-0.000830091692136709,3.16944100634016,0.00456399504912983,14,1,5.5,350,0.983004726711266,0.00769014025326181,0.0259999999999998
"67","Ito1","Ito",20,-0.000895866907474289,3.4205827376291,0.00492563914218591,15,1,5.5,350,0.991665679232386,0.00578652559865884,0.0229999999999997
"68","Ito1","Ito",20,-0.000901583773270351,3.44241077066861,0.0049570715097628,16,1,5.5,350,0.986848257518875,0.00733321580293751,0.0300000000000011
"69","Ito1","Ito",21,-0.00198668380105584,7.58551996766777,0.0109231487534416,17,1,5.5,350,0.990726390086397,0.0135424804345578,0.0380000000000003
"70","Ito1","Ito",21,-0.000898332870241731,3.42999823183206,0.00493919745383817,18,1,5.5,350,0.978848737003002,0.0093039972046221,0.0310000000000024
"71","Ito1","Ito",21,-0.00101010002778548,3.85674556063548,0.00555371360731509,19,1,5.5,350,0.988610582232165,0.00763878765039499,0.0380000000000003
"72","Ito1","Ito",22,-0.00105123645457072,4.01381191745183,0.00577988916113063,20,1,5.5,350,0.989874886377524,0.00749086779901258,0.0180000000000007
"73","Ito1","Ito",22,-0.00100629341483745,3.84221122028845,0.00553278415721536,21,1,5.5,350,0.989871180500149,0.00717193965209155,0.000999999999997669
"74","Ito1","Ito",22,-0.00101890108363434,3.89034959205839,0.00560210341256408,22,1,5.5,350,0.989918484110929,0.00724464562827151,0.00600000000000023
"75","Ito1","Ito",22,-0.00100655737704917,3.84321907600593,0.00553423546944854,23,1,5.5,350,0.991545693844055,0.00654851874818857,0.0139999999999993
"76","Ito1","Ito",22,-0.000998263406501806,3.81155118846144,0.00548863371138448,24,1,5.5,350,0.984735710175671,0.00875680198991245,0.017000000000003
"77","Ito1","Ito",22,-0.000974701305918313,3.72158680441538,0.00535908499835814,25,1,5.5,350,0.990457178170146,0.00674084007560355,0.00799999999999912
"78","Ito1","Ito",22,-0.00103587802167269,3.95517062820481,0.00569544570461492,26,1,5.5,350,0.989100979490949,0.00766132626658121,0.0189999999999984
"79","Ito1","Ito",21,-0.00092817449291469,3.543938972947,0.00510327212104368,27,1,5.5,350,0.987816311519908,0.00726277928041544,0.0199999999999996
"80","Ito1","Ito",21,-0.000888621839399822,3.39291975043569,0.00488580444062739,28,1,5.5,350,0.990895156106403,0.00600152061077182,0.0249999999999986
"81","Ito1","Ito",21,-0.000988198110586275,3.77312005860214,0.00543329288438708,29,1,5.5,350,0.991855490994033,0.00630919851154975,0.0229999999999997
"82","Ito1","Ito",21,-0.00117763962211724,4.49644219353855,0.00647487675869551,30,1,5.5,350,0.989753659670161,0.00844219072646071,0.0219999999999985
"83","Ito1","Ito",21,-0.000895616838010552,3.41962792694938,0.00492426421480711,31,1,5.5,350,0.979851131155359,0.00904876804617662,0.0269999999999975
"84","Ito1","Ito",21,-0.000889761044734646,3.39726944353228,0.00489206799868649,32,1,5.5,350,0.983302608865733,0.00816913404421662,0.0240000000000009
"85","Ito1","Ito",21,-0.000921624062239516,3.51892823764179,0.00506725666220417,33,1,5.5,350,0.980956789981009,0.00904733902757175,0.0210000000000008
"86","Ito1","Ito",21,-0.000932515976660177,3.56051554724795,0.00512714238803705,34,1,5.5,350,0.985187298883459,0.008056305547689,0.0120000000000005
"87","Ito1","Ito",21,-0.00224504723534316,8.5719985349466,0.0123436778903231,35,1,5.5,350,0.991465926115922,0.0146752904517645,0.0160000000000018
"88","Ito1","Ito",21,-0.00184601972770214,7.04843896031727,0.0101497521028569,36,1,5.5,350,0.998247328885465,0.00544991079956493,0.0169999999999995
"89","Ito1","Ito",20,-0.000849722145040291,3.24439364469929,0.00467192684836698,38,1,5.5,350,0.978579452651457,0.00885760057894605,0.0139999999999993
"90","Ito1","Ito",20,-0.0008498055015282,3.24471191492585,0.00467238515749323,39,1,5.5,350,0.975415029472476,0.00950564482151223,0.0139999999999993
"91","Ito1","Ito",20,-0.000953535704362313,3.64077268938338,0.00524271267271206,40,1,5.5,350,0.969660390967389,0.011883764632163,0.017000000000003
"92","Ito1","Ito",20,-0.000847117254792983,3.23444770011866,0.00465760468817087,41,1,5.5,350,0.981683771545574,0.0081526287857022,0.0129999999999981
"93","Ito1","Ito",20,-0.000803681578216174,3.06860238955267,0.00441878744095584,42,1,5.5,350,0.986368685017736,0.00665664156342063,0.0110000000000028
"94","Ito1","Ito",20,-0.000820721033620445,3.13366212836897,0.00451247346485132,43,1,5.5,350,0.981502573699249,0.00793829831364675,0.00799999999999912
"95","Ito1","Ito",20,-0.000930272297860514,3.55194877364924,0.0051148062340549,44,1,5.5,350,0.98625498276662,0.00773766721934852,0.0169999999999995
"96","Ito1","Ito",20,-0.000857397888302304,3.27370102806334,0.00471412948041121,45,1,5.5,350,0.987115608438251,0.00690163960768872,0.00799999999999912
"97","Ito1","Ito",20,-0.000813871908863573,3.10751092475182,0.00447481573164263,46,1,5.5,350,0.988145345570942,0.00628075732493253,0.00400000000000134
"98","Ito1","Ito",20,-0.00086001667129757,3.28370001768163,0.00472852802546155,47,1,5.5,350,0.989932521629929,0.0061106350479539,0.00799999999999912
"99","Ito1","Ito",20,-0.000910565434843005,3.47670438758238,0.00500645431811863,48,1,5.5,350,0.990310889376997,0.00634584208229827,0
"100","Ito1","Ito",20,-0.000861155876632397,3.28804971077824,0.00473479158352067,49,1,5.5,350,0.9825308638795,0.00809033124251562,0.00499999999999901
"101","Ito1","Ito",18,-0.000787232564601262,3.00579706484118,0.0043283477733713,50,1,5.5,350,0.977609142325912,0.00839416899504564,0.289999999999999
"102","Ito1","Ito",17,-0.000539844401222548,2.06122407739518,0.00296816267144906,51,1,5.5,350,0.956395395333631,0.00812153200524572,0.102
"103","Ito1","Ito",17,-0.000586704640177822,2.24014498976987,0.00322580878526861,52,1,5.5,350,0.970273232388085,0.00723549523593349,0.0279999999999987
"104","Ito1","Ito",17,-0.000629931925534861,2.40519462476947,0.00346348025966804,53,1,5.5,350,0.978502240556308,0.00657856585584376,0.0390000000000015
"105","Ito1","Ito",17,-0.000627896637954976,2.39742352673718,0.00345228987850154,54,1,5.5,350,0.984776970930922,0.00550036707857488,0.0339999999999989
"106","Ito1","Ito",18,-0.000743442622950805,2.83859910581216,0.00408758271236952,55,1,5.5,350,0.986882407432083,0.00603898209071152,0.0310000000000024
"107","Ito1","Ito",18,-0.000680015282022778,2.59642198590515,0.00373884765970342,56,1,5.5,350,0.982957435144139,0.00630871218359134,0.0329999999999977
"108","Ito1","Ito",18,-0.000719234509585997,2.74616812751017,0.00395448210361464,57,1,5.5,350,0.988192274054563,0.00553929943791296,0.032
"109","Ito1","Ito",19,-0.000742817449291473,2.8362120791129,0.00408414539392257,58,1,5.5,350,0.990557065812727,0.00510996291650608,0.0340000000000025
"110","Ito1","Ito",19,-0.000836162823006392,3.19262168784259,0.00459737523049333,59,1,5.5,350,0.9902508348475,0.00584552980823107,0.0350000000000001
"111","Ito1","Ito",19,-0.000753348152264511,2.87642021773722,0.0041420451135416,60,1,5.5,350,0.980595597108353,0.00746659885936954,0.0279999999999987
"112","Ito1","Ito",19,-0.00084463739927758,3.22497916087803,0.00464396999166437,61,1,5.5,350,0.990275639292747,0.00589718442142559,0.0309999999999988
"113","Ito1","Ito",20,-0.00081380244512365,3.10724569956303,0.00447443380737076,62,1,5.5,350,0.983226685766021,0.00748899470304719,0.0280000000000022
"114","Ito1","Ito",20,-0.000823409280355639,3.14392634317607,0.00452725393417355,63,1,5.5,350,0.981584119260007,0.00794639524695129,0.0279999999999987
"115","Ito2","Ito",17,-0.00155155598777438,2.76124370705609,0.00397619093816077,1,1,11.8,350,0.99458589670377,0.00806550365147222,0.00600000000000023
"116","Ito2","Ito",17,-0.00149353987218672,2.65799468778992,0.00382751235041749,2,1,11.8,350,0.993160831454163,0.00873233931567887,0.0119999999999969
"117","Ito2","Ito",18,-0.00150498749652681,2.67836757856466,0.00385684931313311,3,1,11.8,350,0.996488303435561,0.00629473136059739,0.0150000000000006
"118","Ito2","Ito",18,-0.00148352320088913,2.64016840836202,0.0038018425080413,4,1,11.8,350,0.996503218589966,0.00619171776949638,0.0189999999999984
"119","Ito2","Ito",18,-0.00154585996110031,2.75110671043276,0.00396159366302317,5,1,11.8,350,0.996829735112313,0.00614227634845328,0.0200000000000031
"120","Ito2","Ito",18,-0.00159941650458459,2.84641920307428,0.00409884365242696,6,1,11.8,350,0.998067607875982,0.00495850941538808,0.0240000000000009
"121","Ito2","Ito",18,-0.00290756460127813,5.174479375156,0.00745125030022464,7,1,11.8,350,0.997871649359418,0.00946096727067752,0.0259999999999998
"122","Ito2","Ito",19,-0.00154633231453181,2.75194733942102,0.00396280416876626,8,1,11.8,350,0.996125421746538,0.00679485131841007,0.0280000000000022
"123","Ito2","Ito",19,-0.00158974715198665,2.82921103319657,0.00407406388780307,9,1,11.8,350,0.997535790898779,0.00556704216745645,0.027000000000001
"124","Ito2","Ito",19,-0.0019416226729647,3.45543018069989,0.00497581946020785,10,1,11.8,350,0.999485083001632,0.0031050400830075,0.0269999999999975
"125","Ito2","Ito",19,-0.00165625868296748,2.94757901206076,0.0042445137773675,11,1,11.8,350,0.997893117026787,0.00536201816948471,0.0370000000000026
"126","Ito2","Ito",20,-0.00166466379549876,2.96253726317575,0.00426605365897308,12,1,11.8,350,0.996058156204429,0.00737829153752449,0.0390000000000015
"127","Ito2","Ito",20,-0.00175440400111141,3.1222444087576,0.00449603194861095,13,1,11.8,350,0.998399821132036,0.0049486136336602,0.0309999999999988
"128","Ito2","Ito",20,-0.00187009585996109,3.32813669993076,0.00479251684790029,14,1,11.8,350,0.998430387774855,0.00522423951612297,0.0259999999999998
"129","Ito2","Ito",20,-0.00182294387329813,3.24422214739498,0.00467167989224877,15,1,11.8,350,0.997234848665521,0.00676325786922434,0.0229999999999997
"130","Ito2","Ito",20,-0.00310407752153376,5.52420575866177,0.00795485629247294,16,1,11.8,350,0.999195298588055,0.00620649871179625,0.0300000000000011
"131","Ito2","Ito",21,-0.00302223534315088,5.37855442425156,0.00774511837092225,17,1,11.8,350,0.996917738270757,0.0118400979530165,0.0380000000000003
"132","Ito2","Ito",21,-0.0021837524312309,3.88633907252956,0.00559632826444257,18,1,11.8,350,0.998886202848835,0.00513771921527686,0.0310000000000024
"133","Ito2","Ito",21,-0.00223492636843566,3.97741133365669,0.00572747232046563,19,1,11.8,350,0.998491580980522,0.00612031726557003,0.0380000000000003
"134","Ito2","Ito",22,-0.00233914281744929,4.16288128529112,0.00599454905081921,20,1,11.8,350,0.997603135948031,0.0080783275205302,0.0180000000000007
"135","Ito2","Ito",22,-0.00232774381772715,4.1425949298534,0.00596533669898889,21,1,11.8,350,0.997874666999053,0.00756889701494954,0.000999999999997669
"136","Ito2","Ito",22,-0.00387666018338428,6.89914100432795,0.00993476304623225,22,1,11.8,350,0.998066863751535,0.0120207362257141,0.00600000000000023
"137","Ito2","Ito",22,-0.00226025979438733,4.02249624424864,0.00579239459171804,23,1,11.8,350,0.998201186418354,0.00676027430160808,0.0139999999999993
"138","Ito2","Ito",22,-0.00229357460405668,4.08178531230426,0.00587777084971814,24,1,11.8,350,0.998901052013234,0.00535996711074286,0.017000000000003
"139","Ito2","Ito",22,-0.00229394276187829,4.08244050842747,0.00587871433213556,25,1,11.8,350,0.997585887870315,0.00795074945146291,0.00799999999999912
"140","Ito2","Ito",22,-0.00252852875798833,4.49992406082668,0.00647989064759042,26,1,11.8,350,0.998524214133351,0.0068489215300252,0.0189999999999984
"141","Ito2","Ito",21,-0.00223755904417894,3.98209660404726,0.00573421910982805,27,1,11.8,350,0.998580173064499,0.00594460031657598,0.0199999999999996
"142","Ito2","Ito",21,-0.00214743678799666,3.82170953796016,0.00550326173466262,28,1,11.8,350,0.998324551127359,0.00619829187103534,0.0249999999999986
"143","Ito2","Ito",21,-0.00233000833564878,4.14662500412071,0.00597114000593383,29,1,11.8,350,0.99848995059612,0.00638415060641856,0.0229999999999997
"144","Ito2","Ito",21,-0.00222430536260072,3.95850954361146,0.0057002537428005,30,1,11.8,350,0.996815429563849,0.00885797362000141,0.0219999999999985
"145","Ito2","Ito",21,-0.0020323006390664,3.61680622206732,0.00520820095977695,31,1,11.8,350,0.998423080059468,0.0056905912314536,0.0269999999999975
"146","Ito2","Ito",21,-0.00206756043345374,3.67955670360411,0.00529856165318992,32,1,11.8,350,0.997659205757964,0.00705619616250534,0.0240000000000009
"147","Ito2","Ito",21,-0.00200308419005279,3.56481084670411,0.00513332761925392,33,1,11.8,350,0.997532785617003,0.00701876946582307,0.0210000000000008
"148","Ito2","Ito",21,-0.0020638371769936,3.6729305692259,0.00528902001968529,34,1,11.8,350,0.998490990327851,0.00565289980542776,0.0120000000000005
"149","Ito2","Ito",21,-0.00204292164490135,3.63570801211258,0.00523541953744211,35,1,11.8,350,0.997978181947183,0.00647864437755719,0.0160000000000018
"150","Ito2","Ito",21,-0.00203868435676576,3.62816707560008,0.00522456058886412,36,1,11.8,350,0.998363359975296,0.00581572921818549,0.0169999999999995
"151","Ito2","Ito",21,-0.0020040358432898,3.56650446687168,0.00513576643229522,37,1,11.8,350,0.998345870039472,0.0057474037368468,0.0219999999999985
"152","Ito2","Ito",20,-0.00201035704362323,3.57775406068541,0.00515196584738698,38,1,11.8,350,0.997657037278028,0.00686415639631155,0.0139999999999993
"153","Ito2","Ito",20,-0.00338141844956932,6.01777859669116,0.00866560117923527,39,1,11.8,350,0.995455127032774,0.016097960910994,0.0139999999999993
"154","Ito2","Ito",20,-0.00486935954431785,8.66580935853177,0.0124787654762858,40,1,11.8,350,0.997740055880705,0.0163280345087555,0.017000000000003
"155","Ito2","Ito",20,-0.0022108641289247,3.93458870401854,0.0056658077337867,41,1,11.8,350,0.998276573534436,0.00647224446056382,0.0129999999999981
"156","Ito2","Ito",20,-0.00201781744929146,3.59103105382379,0.00517108471750625,42,1,11.8,350,0.997592774034018,0.00698370001042936,0.0110000000000028
"157","Ito2","Ito",20,-0.00198872603500972,3.53925819789866,0.00509653180497407,43,1,11.8,350,0.998818455614358,0.00481924072865395,0.00799999999999912
"158","Ito2","Ito",20,-0.0021876910252848,3.89334843482888,0.00560642174615358,44,1,11.8,350,0.997842728133894,0.00716686620177858,0.0169999999999995
"159","Ito2","Ito",20,-0.00227156154487357,4.04260952901229,0.0058213577217777,45,1,11.8,350,0.999347869720872,0.00408841775051551,0.00799999999999912
"160","Ito2","Ito",20,-0.00201865796054459,3.59252687893529,0.00517323870566681,46,1,11.8,350,0.997869173592641,0.0065723682761883,0.00400000000000134
"161","Ito2","Ito",20,-0.00208964295637677,3.71885610880612,0.00535515279668082,47,1,11.8,350,0.998940939123206,0.00479385135867971,0.00799999999999912
"162","Ito2","Ito",20,-0.0020508613503751,3.64983799643027,0.00525576671485958,48,1,11.8,350,0.998722592834042,0.00516773764687259,0
"163","Ito2","Ito",20,-0.0020236524034454,3.60141529426724,0.00518603802374482,49,1,11.8,350,0.999461641304203,0.00330910568674332,0.00499999999999901
"164","Ito2","Ito",18,-0.00174217143651013,3.10047459039939,0.00446468341017512,50,1,11.8,350,0.997280123756162,0.0064103065600315,0.289999999999999
"165","Ito2","Ito",17,-0.00137503473186995,2.44709570926008,0.00352381782133452,51,1,11.8,350,0.993956969159546,0.00755403863895999,0.102
"166","Ito2","Ito",17,-0.00154386635176437,2.74755876161456,0.00395648461672497,52,1,11.8,350,0.996892492914267,0.00607314322016997,0.0279999999999987
"167","Ito2","Ito",17,-0.0014947068630175,2.66007153587861,0.0038305030116652,53,1,11.8,350,0.996503041982957,0.00623855263281422,0.0390000000000015
"168","Ito2","Ito",17,-0.00148663517643788,2.64570666993182,0.00380981760470182,54,1,11.8,350,0.997142516923477,0.00560711600260576,0.0339999999999989
"169","Ito2","Ito",18,-0.00153881633787162,2.73857144875457,0.00394354288620659,55,1,11.8,350,0.997012506506861,0.00593487928192725,0.0310000000000024
"170","Ito2","Ito",18,-0.00161695609891636,2.87763373535962,0.00414379257891786,56,1,11.8,350,0.997984088988318,0.0051202836303848,0.0329999999999977
"171","Ito2","Ito",18,-0.00179674909697137,3.19760432511854,0.00460455022817069,57,1,11.8,350,0.997096665566416,0.00683107818028467,0.032
"172","Ito2","Ito",19,-0.00178477354820783,3.17629190782749,0.00457386034727159,58,1,11.8,350,0.998039515781136,0.00557330547724642,0.0340000000000025
"173","Ito2","Ito",19,-0.00196938038343983,3.50482949595225,0.00504695447417123,59,1,11.8,350,0.99593872936667,0.00886066225088509,0.0350000000000001
"174","Ito2","Ito",19,-0.00221100305640454,3.93483594783859,0.00566616376488757,60,1,11.8,350,0.998462003119033,0.00611396881462977,0.0279999999999987
"175","Ito2","Ito",19,-0.00197559044178938,3.51588129470991,0.00506286906438227,61,1,11.8,350,0.988911953860411,0.0147389835881196,0.0309999999999988
"176","Ito2","Ito",20,-0.00198889969435953,3.53956725267374,0.00509697684385018,62,1,11.8,350,0.997239907491452,0.00737219468154158,0.0280000000000022
"177","Ito2","Ito",20,-0.00193227979994443,3.43880303379941,0.00495187636867115,63,1,11.8,350,0.997648560852799,0.00660952144004215,0.0279999999999987
"178","Ito3","Ito",17,-0.000608106418449581,2.28039906918593,0.00328377465962774,1,1,5.6,350,0.975551145721285,0.00678274893328946,0.00600000000000023
"179","Ito3","Ito",17,-0.00065817588218949,2.46815955821059,0.00355414976382325,2,1,5.6,350,0.986855154994259,0.00535198530141374,0.0119999999999969
"180","Ito3","Ito",18,-0.000648360655737695,2.43135245901635,0.00350114754098355,3,1,5.6,350,0.980773817889657,0.00639588530108516,0.0150000000000006
"181","Ito3","Ito",18,-0.000655994720755758,2.45998020283409,0.00354237149208109,4,1,5.6,350,0.979178592544886,0.00673978978147219,0.0189999999999984
